frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id
"Apr 27, 2025 19:22:36.194437486 IST",0,0,0,0,6,192.168.1.10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0
"Apr 27, 2025 19:22:36.571891835 IST",192.168.1.7,140.82.114.21,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2093378882,0x00002b08,0,0,0,0,443,0x00000010,1,1424,01:01:08:0a:fb:22:e0:bd:69:a0:ed:7e,17:03:03:2b:8e:be:fe:ca:16:72:a3:4c:a6:02:15:86:06:25:5b:47:67:6f:a4:b3:ff:a4:75:48:be:2c:f2:f3:03:6a:78:87:13:ca:12:fc:4e:12:18:2b:65:2f:82:82:a3:fb:a0:3c:60:6b:2b:10:87:b8:51:98:37:b1:bf:d3:19:a4:9a:48:1f:24:64:c6:02:f6:fc:41:5c:5e:81:40:4b:8c:95:83:69:a8:f0:98:18:40:65:ee:53:41:f8:4d:11:ac:4b:04:b4:a4:72:dc:b0:6b:6d:17:af:ca:2a:2f:dd:7d:41:6b:88:09:3e:55:9d:1c:d1:13:68:bf:41:71:41:2d:eb:18:10:4f:59:90:3b:3c:ff:35:2b:aa:a0:d9:44:a5:20:09:4c:41:a0:1f:73:ad:ec:a4:d6:e9:4a:de:1d:d3:8c:6d:00:61:d6:2f:d6:c6:cd:fd:e5:3a:b9:5b:06:fb:56:2c:32:89:9d:31:f6:f8:07:7e:99:33:0d:c6:e1:42:16:66:fa:16:77:ff:4f:ca:53:50:ce:7a:9d:29:e0:ae:61:62:3a:1f:64:a4:12:f3:bc:e1:aa:e9:10:09:67:5b:67:eb:4f:69:62:c2:a4:a9:85:19:5e:6f:c6:62:d1:a3:ff:41:7a:2c:48:f9:0d:d0:ce:c7:23:87:25:ef:d9:34:da:f1:3a:cd:df:80:05:f2:5e:79:5d:52:3e:b2:d1:38:6b:a3:6b:fa:ad:49:04:ae:d2:87:4c:cd:3c:bd:c3:da:50:f5:ab:bd:9b:10:dd:7c:6a:03:cd:a2:99:e7:9c:da:5d:86:6d:32:dc:8a:11:74:1a:48:ff:b0:12:ed:05:0d:02:d3:fe:8a:68:0a:52:62:5b:37:8a:b3:69:f3:d1:c2:05:fe:2d:10:04:90:d7:5e:b0:1c:84:5f:e7:3d:ad:59:80:e7:48:f1:a4:38:98:7a:37:e3:79:67:2e:66:60:fd:4a:ff:fc:2f:37:18:47:b6:d9:c2:f6:df:88:93:fa:7f:85:35:93:f2:28:0b:a9:f4:ad:df:f3:61:89:59:5d:d0:d3:b6:21:0c:71:64:87:54:88:d8:c4:51:6a:cc:16:aa:0a:18:b6:7d:e9:c1:d2:b9:ff:a1:b8:30:c7:d8:0f:d6:55:54:50:34:56:2b:46:1f:1d:5e:e3:79:13:ba:84:4b:24:ad:c3:5c:59:ce:bd:b3:17:df:96:c6:2e:e6:9d:78:96:74:4d:5b:30:65:5f:af:1e:ee:83:31:bc:04:bf:24:5a:41:f6:55:1a:41:ec:7a:84:2d:2c:c4:2c:b6:57:b5:48:4f:74:ed:50:43:92:79:75:6a:6f:95:40:12:ce:c2:74:20:57:d1:66:b1:3d:df:a5:7f:d3:de:4f:87:73:85:6a:99:91:a4:1f:9b:a5:28:10:e8:dd:98:64:43:b9:36:9c:a2:21:ae:0f:9a:75:29:89:20:f7:5f:e5:df:ba:28:31:38:14:bc:1d:a9:8b:2a:46:35:05:1d:f9:d3:87:4c:0b:5b:a8:47:4a:f8:d8:15:99:a9:b6:4c:61:bb:59:3e:c1:70:ba:68:9e:2d:57:30:fc:c4:b7:15:b3:71:aa:08:c5:c7:96:56:a1:d3:15:ca:ee:58:ad:26:5e:af:60:00:76:6a:b9:f4:5d:a1:80:d7:77:75:2e:55:4c:64:5a:c3:b0:a9:a3:4e:e1:59:d1:ad:02:a2:5f:9a:d0:ce:73:b9:58:85:06:b4:bb:df:41:a7:36:d7:c3:17:74:ac:6b:fb:f0:eb:76:c0:bc:eb:44:5d:59:ce:74:72:0a:95:a8:b7:c9:7d:c0:34:b4:1a:36:14:f1:83:cc:c7:63:c8:22:28:62:31:cb:15:bf:73:60:24:8c:7d:ff:de:2b:8c:54:45:32:f8:35:b9:f5:bc:33:0b:6e:36:d1:21:d7:64:f6:00:66:e7:92:dc:9f:1c:6d:77:c3:c9:ff:dd:94:e1:46:4f:3b:d1:7a:91:36:e9:41:92:89:84:86:cc:8e:d2:a0:fa:91:ed:ab:11:64:07:d1:80:70:6a:a2:d1:24:68:fb:dc:b3:67:c3:03:56:f8:8e:84:6b:fe:53:96:b3:3f:15:cf:5d:f8:f9:53:09:88:8c:0d:90:95:15:e2:89:3b:8b:d6:a7:4d:3e:40:79:45:de:a4:66:8e:ae:73:81:02:27:1b:0c:c7:97:48:bd:1c:00:c8:81:66:ee:52:6e:98:4c:81:80:33:62:11:97:54:b1:c5:e1:27:fe:6c:09:16:5a:d9:63:cf:69:14:e6:8a:38:ef:12:b1:31:3f:3e:dd:92:71:04:b4:5a:22:9f:5d:24:b6:b6:45:aa:eb:8c:72:8e:42:eb:b3:09:e5:b9:e4:76:76:dc:5e:ed:4c:e2:3f:cb:8a:22:72:21:2d:00:b3:c6:42:9b:6f:00:b8:b7:8a:f6:c2:77:b1:df:85:00:50:a5:8c:30:94:b0:5e:c2:e8:b3:53:41:45:af:a7:fc:37:9e:49:4f:ed:39:c8:27:6f:a8:96:65:41:cc:a5:30:0c:94:40:07:f2:b4:7b:79:79:aa:b1:ce:f2:2d:b3:ae:fd:4d:a9:07:3a:eb:5b:74:d1:ec:03:86:86:c1:af:65:8f:2a:3d:00:50:07:e7:8b:b8:73:a0:3e:71:f9:ce:b7:2c:97:68:05:1b:59:f1:7a:08:b5:18:18:40:66:19:74:d8:c2:0f:af:b9:15:22:0f:b0:be:79:1b:b3:68:e9:ec:7f:b7:22:71:0d:98:fa:d4:a2:79:c8:9e:cf:60:58:e4:d7:9f:eb:5c:f4:a4:cb:2b:63:f7:89:6b:78:d5:51:8b:46:07:d2:f2:bb:70:dd:6d:06:c4:96:ce:f3:fc:73:f1:fa:1c:71:b1:9a:5c:8e:12:c7:ee:7d:8f:57:d6:c4:db:3d:be:2b:9e:06:6e:93:e8:00:52:be:92:76:3e:3d:fa:33:c5:0d:13:d0:a6:fe:f3:20:76:20:ab:56:64:c9:24:e7:1a:c2:45:8b:2b:d8:f6:22:8c:f9:be:22:18:58:3f:9d:b5:3b:c0:49:fb:9d:54:78:11:cb:e3:22:13:f1:21:bb:79:27:47:fc:7a:9d:f0:ad:eb:b1:a6:7b:6c:07:c3:06:ca:b0:fb:07:14:75:a5:98:85:0a:86:ca:de:5f:59:9f:eb:61:cb:90:83:d1:62:05:5c:47:71:03:fa:11:99:9a:30:cc:16:ff:03:7c:15:0c:54:60:25:e1:3f:e0:1a:42:80:1e:86:08:b7:0a:5b:9d:13:12:df:92:79:3b:bf:88:86:1e:f8:fd:5e:f5:ea:7d:a6:7f:01:68:74:3e:f4:8e:de:d6:03:05:d2:8e:82:25:af:5a:90:ae:8f:12:57:65:e5:c9:70:99:3f:92:d4:1d:74:6e:da:0c:67:14:b3:6c:2d:56:bd:33:89:01:5b:57:5d:d6:ec:47:b3:4a:4d:ba:b3:70:7e:9c:43:0e:84:e8:e5:08:3e:c4:85:11:92:02:a6:03:d6:e3:55:5f:3b:a1:3e:9d:57:aa:05:1b:bf:01:ab:fa:b0:f3:e0:a7:cd:e5:04:47:8e:8a:be:cc:1d:3c:0d:ea:a2:72:e9:23:6e:5c:36:54:69:d1:62:ae:13:f7:92:56:f0:a5:02:23:cf:7a:85:2d:53:7c:73:28:b0:76:75:1d:60:a1:5b:c4:af:2c:d5:9d:34:5b:0f:56:9d:15:5a:e0:d6:a4:f6:e1:2d:ca,1,44508,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0
"Apr 27, 2025 19:22:36.571936447 IST",192.168.1.7,140.82.114.21,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2093378882,0x0000a993,0,0,0,0,443,0x00000018,1,1424,01:01:08:0a:fb:22:e0:bd:69:a0:ed:7e,51:c4:c1:f4:b2:17:22:1c:f5:99:05:af:72:d7:df:96:92:17:3d:a7:76:4b:c1:ac:f1:5c:b4:95:3d:bd:a5:0c:86:25:a8:ea:b7:60:08:47:f9:0e:8b:9a:4e:74:d4:b4:e6:cb:97:c2:c9:f5:38:f8:20:da:cf:e8:fe:dc:df:96:7a:d6:d8:7d:15:3e:f6:2d:c3:95:2b:8d:80:7f:da:61:ba:98:a1:47:ba:53:f5:8d:5e:0b:ba:58:ac:87:7b:20:1c:3b:61:9c:c8:7f:4f:f7:8b:61:93:aa:95:cb:91:00:ae:82:5b:b2:8b:9f:49:5b:03:ca:19:7d:ec:cd:37:8b:e0:50:f6:b8:e7:db:a1:e0:46:e1:3b:c8:11:b9:ad:60:52:2a:ff:96:70:00:9b:6a:d8:5c:84:ce:5e:2b:e1:55:6f:87:a5:3c:6f:cf:88:f7:a1:8b:d5:6b:ad:23:fe:3d:37:97:13:eb:98:75:20:8e:91:5b:e7:1d:57:3f:e8:c6:fa:b6:1d:6b:62:77:48:08:79:85:5e:12:91:d9:3a:df:be:11:a0:9c:4a:ba:93:34:7b:e1:b9:a7:51:7a:9e:b2:ec:5d:ef:30:ac:32:ed:20:c2:63:21:80:bf:47:55:4d:3d:59:fb:80:6f:b3:d3:7d:6b:d7:68:c3:41:13:60:5d:b2:e5:45:5c:79:05:8d:33:91:f3:72:69:c8:54:65:70:cb:d6:83:d0:1f:b8:65:c2:1d:8e:fb:38:95:94:9d:ff:86:f4:b4:a6:69:57:ab:40:f1:6e:72:ba:5a:df:a8:fb:47:28:6e:50:30:55:38:f2:78:68:83:91:af:24:da:8c:97:66:0c:25:2c:a9:2c:44:e2:dc:0e:a4:c9:31:fe:5a:c3:ca:86:76:ca:af:cd:30:26:91:ed:e4:e5:4a:89:dc:5b:4f:30:5b:f3:95:16:ba:bb:22:b2:2a:98:1c:50:10:9a:17:7b:e5:b7:57:8d:4f:c0:6e:71:24:c9:b2:9c:db:06:d2:e0:0a:bd:cb:e5:31:1e:b6:cf:48:dc:75:c9:6e:33:28:b6:5a:fd:c8:29:ff:c5:25:e3:25:c2:a0:d2:e1:d9:c5:37:df:7e:ce:10:cf:b2:df:2d:8c:a6:ea:a3:b3:5e:cf:24:c8:d6:0f:d1:01:55:33:dc:12:a7:6a:1a:c1:11:e7:98:32:ad:71:3d:3f:23:61:f6:64:d4:35:d6:0e:2f:dc:45:31:7f:d2:f7:e7:e7:87:99:da:7f:85:39:70:a8:c1:4c:2d:0a:31:be:dd:0e:ff:37:4b:19:6e:63:45:ec:bd:da:0a:b2:64:cd:08:f8:79:ca:c2:8f:f7:4f:86:fe:d9:44:14:ab:a1:b0:5f:31:4a:62:95:8d:cd:45:81:24:7c:96:b8:de:30:97:ff:f3:92:1c:35:7b:c1:fe:a3:6b:87:e0:b8:d2:e2:99:63:48:08:17:b6:7b:07:a8:a2:78:34:40:25:67:5b:45:e0:a1:4b:b7:2b:87:4e:cb:38:80:dd:6c:f7:c3:05:46:5d:cd:19:e2:29:00:a8:c0:50:e5:0a:3c:79:f6:ac:f0:04:e1:11:32:6f:8b:3c:f7:6a:ba:a6:8f:38:2d:8a:71:9b:60:2d:4f:73:e8:26:eb:41:be:5d:e8:34:4f:14:05:25:8f:78:c9:6f:3f:94:c7:4d:64:b9:4d:ab:2a:7e:4e:d8:2a:44:5e:23:ce:ff:d1:ed:24:8d:22:24:03:e7:d7:32:ac:e3:e2:02:26:51:68:2f:ed:9a:90:e2:5e:36:9c:d5:20:9d:e6:ac:8c:ee:07:a4:77:60:2c:2b:61:f0:ae:7e:b2:f5:0e:7e:c1:42:4e:7f:71:2b:d7:a5:e4:3c:a3:69:00:2e:c1:65:32:56:29:da:91:77:7e:4c:3d:c9:36:13:83:c8:79:47:8f:9b:b3:cd:d8:9d:28:c9:df:e5:73:3a:cd:dd:85:4b:e3:8d:00:9a:31:06:17:06:fa:3c:82:bf:b0:65:eb:51:e9:34:ba:49:79:c3:d6:68:2f:42:f7:33:d5:48:24:2d:13:a4:bb:9e:26:0d:b1:b1:aa:48:09:b6:e4:8a:59:9b:0f:77:c2:3e:3e:02:d0:eb:48:33:60:1a:6f:47:69:12:b5:fd:71:f8:22:fc:ef:2c:9d:a8:50:dd:c3:07:4c:c9:6d:9c:3a:e6:33:52:58:41:50:ae:22:18:81:63:aa:88:6b:7f:46:8e:1f:93:82:78:d3:94:bb:43:4a:75:ef:4b:ac:54:75:60:7a:ea:4c:be:52:43:17:f2:47:b5:51:87:05:87:7c:0b:01:a4:57:42:a0:c4:77:32:b1:12:f6:be:1a:c0:2e:aa:4b:ff:47:79:e4:0a:13:cd:66:3f:57:a9:49:43:64:bf:b4:2d:e5:20:ed:ce:a7:6a:92:40:d2:71:43:14:90:05:3b:60:dc:83:c2:50:ca:70:73:9a:0c:49:8f:dd:6a:5f:54:33:22:e6:0d:c1:8b:00:62:bc:ec:39:23:ad:68:9a:54:2d:5c:70:5b:11:ef:90:74:ea:28:d0:4a:bb:bc:8b:6d:56:46:61:53:3b:89:51:62:b2:16:a7:f2:92:41:95:65:6f:6c:59:92:d6:90:03:61:88:a6:c0:f9:22:49:25:be:0c:5f:71:49:48:82:be:e8:d5:7a:cc:a2:cb:ea:9d:d0:70:9a:96:62:d9:9f:23:d3:eb:41:04:91:fc:11:0e:48:49:c3:1d:85:c7:ec:d4:0c:20:a1:a5:f9:85:55:4d:d3:2b:e8:f6:3c:f1:53:44:1b:73:f7:17:fb:93:86:c1:96:75:39:85:5a:aa:6e:4c:34:7d:62:94:58:a7:48:da:d8:dd:aa:d8:37:ad:a7:88:59:cf:fd:32:cb:b4:b2:46:33:a4:ee:25:5b:79:96:b0:f7:64:e4:ab:14:83:3b:4e:10:10:a8:7e:8f:b3:2d:b7:56:71:38:ed:30:6e:f6:60:e6:ff:7c:ee:f8:3e:80:b4:bd:92:0c:68:9f:c6:9a:bb:d1:af:47:5e:3b:a6:09:79:44:41:90:fb:99:58:98:34:db:64:9d:bc:a1:6d:fe:bb:4d:75:4f:33:6e:66:37:8a:21:6f:7f:e1:d2:c5:7b:d6:7d:77:51:c8:4a:fc:4b:50:70:c8:47:1e:90:78:e8:b4:08:c1:44:61:e4:8e:f1:36:ee:1a:84:ef:76:54:25:4a:6d:10:de:1b:fe:24:30:44:34:70:1a:16:f9:54:d5:a1:b8:c1:59:b9:00:cc:6b:6b:c8:85:0b:16:76:4b:6a:5e:47:81:5f:3e:42:38:c3:cc:34:fe:d9:79:2b:ca:f3:3b:b6:d8:2a:81:27:3a:dd:d2:0d:7e:a0:fa:94:eb:9c:0c:ef:4c:8d:cd:16:a0:99:40:5d:e7:3a:f5:29:3b:a0:8f:7e:4d:01:17:2e:ae:ee:ab:19:e0:48:c1:20:d9:2d:e7:6f:c4:17:4f:85:a2:a8:2c:cd:af:10:56:88:59:8f:02:c9:94:b9:27:d7:86:00:5d:19:ac:70:77:9f:89:2f:d2:39:a1:dd:55:e9:6e:e5:11:34:d5:55:68:76:10:cf:37:dd:75:8e:68:4c:5c:48:ed:5a:9c:af:b3:3c:19:ff:e1:fb:24:9d:2a:c4:c0:9b:dd:c1:55:f1:b1:b8:ab:f9:d2:a5:50:cd:08:5a:da:9f:02:93:86:8c:05:b3:8f:93:ef:0c:2a:05:7b:93:1e:55:bb,1425,44508,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0
"Apr 27, 2025 19:22:36.572374801 IST",192.168.1.7,140.82.114.21,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2093378882,0x0000df09,0,0,0,0,443,0x00000010,1,1424,01:01:08:0a:fb:22:e0:bd:69:a0:ed:7e,73:dd:51:fb:69:8f:57:35:5e:64:d4:ca:da:96:f2:ea:3a:a6:ac:ec:c9:67:89:c9:da:e8:b6:2d:52:56:4c:6a:c2:52:a4:75:8b:40:82:07:f8:d4:e6:eb:74:64:8a:64:db:fc:c9:c3:1c:91:41:cf:fc:1c:73:01:ec:ab:27:1c:75:bf:37:d2:cc:1c:a4:3a:b2:da:25:5e:0d:b0:f3:28:bf:71:24:b8:ff:c6:44:9e:f3:a9:fb:eb:56:38:95:ba:d2:c8:93:00:1d:52:44:a1:25:0f:7f:6b:a5:e7:91:f4:8d:e6:8c:b8:98:6f:38:cb:10:a0:e9:19:ff:68:42:47:28:46:7b:5d:3c:d9:71:32:a1:61:7c:72:f0:6a:3d:a5:4d:78:ec:29:ba:d8:13:62:0c:44:ed:70:57:ed:1e:d1:ef:31:88:fb:23:1f:41:6e:0a:6e:a7:e5:d2:ab:ff:25:22:75:88:26:f7:9f:7c:18:97:e4:78:43:b3:69:7d:2f:16:7f:6f:6e:27:4c:af:8c:1a:2c:bf:6c:1b:14:bd:13:8e:7a:0c:66:d4:d5:0d:1f:34:c7:5e:ea:a4:98:50:c7:9d:a3:82:87:7c:6e:6e:ff:ec:e7:cf:b2:19:44:e5:79:48:33:e2:88:da:34:98:ac:46:5c:2d:5d:83:7e:01:d0:b5:38:a8:60:c2:60:5e:ad:7e:24:37:b4:23:c2:8c:d4:df:df:6b:03:ed:cd:e5:e4:3a:09:a8:c5:e0:39:9a:5a:7d:d3:4c:cd:60:a3:e7:78:b5:9e:e4:41:e0:1b:5b:7b:e1:36:25:00:d2:59:47:dd:9f:da:72:37:cf:0c:1b:db:c0:65:c0:82:68:69:77:c5:aa:67:00:8c:13:a4:17:9e:0c:f0:51:b0:89:a7:cb:b4:01:05:a4:1d:9b:77:b8:c6:b2:7e:98:ea:c6:e9:f0:7e:82:ad:19:0e:b9:00:93:76:b5:96:f5:f2:11:d1:a1:24:ff:46:e3:ea:9f:f9:81:fb:10:42:2c:ce:e4:42:6b:7c:ff:0c:30:7b:54:25:b0:39:25:2e:9e:8b:2e:3f:64:85:2f:f6:af:56:f9:df:0b:10:37:dd:41:58:c4:a3:ea:d1:ad:ed:c7:a7:ad:27:bb:60:26:b5:e4:25:74:59:10:31:47:4b:18:55:4a:5c:00:50:b9:67:57:ec:6a:91:a2:21:62:6e:e3:32:3e:12:57:55:43:65:a8:08:70:f7:b2:ae:de:5e:d6:21:a1:ee:c9:c5:92:4d:be:7d:a4:79:c6:0f:de:74:61:5a:b2:6d:e5:64:02:2e:da:f0:0c:90:7a:71:91:6a:7f:d0:d1:b3:66:0f:59:c3:16:29:08:c7:45:d9:e2:15:32:3c:ba:ac:3c:9c:2a:46:58:92:2f:35:71:02:1b:01:7c:b6:29:34:33:d3:7b:f1:25:60:a6:53:84:e8:f8:1e:87:52:e3:fb:8a:f5:f6:93:de:50:4d:c4:0e:21:4e:fe:58:fc:e0:bc:46:ef:20:a6:bd:20:8f:1f:fe:c3:d5:7a:aa:80:81:bf:80:59:4b:53:78:54:fb:33:4f:45:16:7c:44:be:80:44:ae:e8:fe:20:d8:17:e6:8d:c3:d1:d5:b7:29:18:16:fe:0b:aa:dd:50:77:87:dc:6c:e3:75:42:28:3e:56:ab:22:dd:14:14:80:a8:7d:5c:35:25:f0:4a:c2:6f:97:0d:f8:5c:49:81:92:5b:55:b5:eb:d4:25:2f:52:4d:ab:5d:ca:6d:21:34:7e:37:cf:fe:42:be:33:32:54:ca:34:7b:49:4d:5f:bc:88:7d:f3:d7:f3:9e:4d:6a:a7:5b:07:4d:dd:51:17:d1:1e:e3:07:f0:e4:bc:28:52:2d:cf:89:bc:b7:e3:00:8b:b6:22:9a:6a:12:1b:e4:8e:6d:cc:ec:a8:a5:d5:67:05:e1:e8:0b:60:be:d1:9b:65:c6:8b:86:48:24:a6:22:48:5b:b3:51:4d:75:7f:ef:65:24:e4:06:0c:c8:94:f5:b3:57:a0:f8:63:c2:e9:40:2b:dc:a3:48:47:0f:fb:b0:48:65:f3:cc:a4:b4:ec:a2:cd:6e:ad:5e:59:80:36:ab:c2:c0:6c:20:c3:8b:f6:03:ca:ad:81:ad:64:01:78:d1:17:02:b9:ae:bc:88:9a:2a:dc:78:48:97:3b:31:ea:a8:0f:32:cc:01:d6:1d:b5:95:db:7c:8e:18:6a:53:8b:28:32:40:ef:36:9b:c3:4d:68:29:d7:92:c3:22:b6:e9:d5:87:5d:bd:95:2a:e7:e9:70:eb:ac:13:98:d1:8d:74:70:fb:0f:da:ab:55:14:c7:77:e6:57:ae:ef:04:c4:06:53:4f:e7:57:c5:80:04:32:18:3a:66:a8:70:2f:98:4a:fe:a6:5f:66:80:c8:17:fe:a9:23:03:34:78:0f:5b:16:c2:5f:32:2a:c1:87:b6:06:ef:0e:2d:8e:5e:f9:cf:0d:07:fd:bf:ab:e8:88:81:46:1e:7f:8d:cb:98:65:b6:cf:c8:61:eb:ee:6c:63:4f:0d:0a:b9:01:7b:ea:ba:4a:e2:2f:8e:f1:c3:06:ab:c7:5e:3c:df:fc:37:1f:6a:4c:fd:38:f0:ac:90:61:3d:fe:ca:8e:87:18:d9:7b:da:c1:e4:d9:fc:c1:90:52:d4:0c:e4:a7:8a:c4:69:59:57:6e:ff:8e:6c:04:4f:ea:40:c0:df:2e:5a:8a:81:43:cd:7f:00:fa:a9:3c:5e:94:b5:aa:5b:be:9f:b2:57:2f:17:02:ae:44:f3:06:c1:a6:8e:d8:55:0f:c6:cb:1b:6c:3f:8f:61:f3:ed:2c:42:1b:c4:f7:8f:8d:2f:c9:61:95:fc:2f:dc:68:51:d5:c2:bf:57:83:f3:70:bc:80:06:67:50:e3:eb:4d:74:83:42:03:50:a5:d2:c0:de:d0:f2:28:0a:b6:cc:ab:d7:48:75:39:fc:04:3b:41:7c:07:56:66:7c:9d:19:26:6e:95:13:7f:db:a6:e2:99:a9:4d:3c:d2:8a:3e:17:8d:90:77:8f:02:49:3f:e2:97:6f:49:3c:d4:20:56:0e:41:2e:30:a5:10:d7:14:69:87:1c:a4:97:10:96:02:3a:34:72:09:0b:1c:a5:61:c0:a8:13:1e:20:72:d3:0d:47:c1:32:fa:cc:cf:9a:27:f8:bb:75:e7:a5:54:00:bf:d8:51:99:a0:5d:63:81:b6:52:37:3a:57:43:1a:06:ad:e4:8f:65:7f:12:10:cf:b5:21:07:8a:d9:9d:6d:ea:64:0d:13:c9:72:c8:0f:b8:18:37:76:0a:42:76:b5:b8:13:da:b6:83:c3:31:5c:12:9a:05:70:9a:59:a7:a7:55:52:44:38:56:a5:7a:74:f7:da:83:ef:19:7a:fb:36:e0:c4:14:a1:da:c6:2d:5d:ca:dd:45:78:2a:c1:ed:fe:ae:40:14:65:1e:dc:03:68:f3:08:57:d0:d5:65:12:47:ec:5c:d1:35:97:bd:d6:db:7c:9b:c2:8a:c4:20:13:0e:81:ef:a4:d6:0a:52:74:35:d7:25:47:db:c5:37:8d:2b:d4:63:c1:16:6c:b7:9a:4c:08:10:0f:f5:95:3b:ee:67:ef:4f:8b:9d:af:fa:a8:90:f9:74:e3:b9:53:fa:eb:c8:7a:ee:e0:d9:7d:8a:40:8e:a2:57:a5:2e:fc:02:91:a7:cc:df:64:01:72:45:27:c1:03:34:88:46:c6:4c:f7:7a:35:01:34:27,2849,44508,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0
