ARP Opcode,ARP HW Size,ICMP Checksum,ICMP Seq LE,ICMP Unused,HTTP Content-Length,HTTP Response,HTTP TLS Port,TCP ACK,TCP ACK Raw,TCP Checksum,TCP FIN,TCP RST,TCP SYN,TCP SYNACK,TCP Flags,TCP Flags ACK,TCP Length,TCP Seq,UDP Stream,UDP Time Delta,DNS Query Name,DNS Query QU,DNS Query Type,DNS Retransmission,DNS Retransmit Req,DNS Retransmit Req In,MQTT Clean Session,MQTT Flags,MQTT HDR Flags,MQTT Length,MQTT Decoded As,MQTT Msg Type,MQTT Proto Len,MQTT Topic Len,MQTT Version,Modbus TCP Length,Modbus Trans ID,Modbus Unit ID
0,0,0,0,0,0,0,0,1367,1896820565,0x00001844,0,0,0,0,0x00000010,1,1460,266351,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x00004b68,0,0,0,0,0x00000018,1,324,267811,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,254671,2116468715,0x00005645,0,0,0,0,0x00000010,1,0,1367,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,257591,2116471635,0x00004add,0,0,0,0,0x00000010,1,0,1367,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,264891,2116478935,0x00002e59,0,0,0,0,0x00000010,1,0,1367,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,267811,2116481855,0x000022f1,0,0,0,0,0x00000010,1,0,1367,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,268135,2116482179,0x000021ae,0,0,0,0,0x00000010,1,0,1367,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x00001504,0,0,0,0,0x00000010,1,1460,268135,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x0000e3eb,0,0,0,0,0x00000010,1,1460,269595,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x0000f158,0,0,0,0,0x00000010,1,1460,271055,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x00006875,0,0,0,0,0x00000010,1,1460,272515,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x00005e91,0,0,0,0,0x00000010,1,1460,273975,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x00003a78,0,0,0,0,0x00000010,1,1460,275435,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x0000a901,0,0,0,0,0x00000010,1,1460,276895,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x0000f114,0,0,0,0,0x00000010,1,1460,278355,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x0000369e,0,0,0,0,0x00000010,1,1460,279815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x0000ad35,0,0,0,0,0x00000018,1,1460,281275,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x0000d047,0,0,0,0,0x00000010,1,1460,282735,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x00004089,0,0,0,0,0x00000010,1,1460,284195,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x0000ee51,0,0,0,0,0x00000010,1,1460,285655,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1367,1896820565,0x0000b428,0,0,0,0,0x00000018,1,282,287115,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,282735,2116496779,0x0000e8a4,0,0,0,0,0x00000010,1,0,1367,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,287397,2116501441,0x0000d66e,0,0,0,0,0x00000010,1,0,1367,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,287397,2116501441,0x00006775,0,0,0,0,0x00000018,1,32,1367,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1399,1896820597,0x0000891a,0,0,0,0,0x00000018,1,256,287397,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,287653,2116501697,0x000042ec,0,0,0,0,0x00000018,1,32,1399,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1431,1896820629,0x0000d5e1,0,0,0,0,0x00000010,1,0,287653,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1431,1896820629,0x0000c8eb,0,0,0,0,0x00000010,1,1460,287653,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1431,1896820629,0x0000a8ca,0,0,0,0,0x00000018,1,477,289113,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,289590,2116503634,0x0000cd9d,0,0,0,0,0x00000010,1,0,1431,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,289590,2116503634,0x0000fd10,0,0,0,0,0x00000018,1,32,1431,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1463,1896820661,0x0000ce30,0,0,0,0,0x00000010,1,0,289590,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1463,1896820661,0x000015c2,0,0,0,0,0x00000018,1,149,289590,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,289739,2116503783,0x0000647a,0,0,0,0,0x00000018,1,32,1463,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1495,1896820693,0x0000cd7b,0,0,0,0,0x00000010,1,0,289739,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1495,1896820693,0x00009ce8,0,0,0,0,0x00000010,1,1460,289739,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1495,1896820693,0x000087e3,0,0,0,0,0x00000018,1,327,291199,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,291526,2116505570,0x0000c5cd,0,0,0,0,0x00000010,1,0,1495,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,291526,2116505570,0x0000d9c2,0,0,0,0,0x00000018,1,32,1495,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1527,1896820725,0x0000c660,0,0,0,0,0x00000010,1,0,291526,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1527,1896820725,0x000062b0,0,0,0,0,0x00000018,1,72,291526,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,291598,2116505642,0x000020b3,0,0,0,0,0x00000018,1,32,1527,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1559,1896820757,0x0000c5f8,0,0,0,0,0x00000010,1,0,291598,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1559,1896820757,0x0000a4cf,0,0,0,0,0x00000018,1,466,291598,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,292064,2116506108,0x00007ca1,0,0,0,0,0x00000018,1,32,1559,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1591,1896820789,0x0000c406,0,0,0,0,0x00000010,1,0,292064,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1591,1896820789,0x0000025a,0,0,0,0,0x00000018,1,71,292064,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,292135,2116506179,0x000063b6,0,0,0,0,0x00000018,1,32,1591,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1623,1896820821,0x0000c39f,0,0,0,0,0x00000010,1,0,292135,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1623,1896820821,0x0000a7b3,0,0,0,0,0x00000018,1,450,292135,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,292585,2116506629,0x000036d4,0,0,0,0,0x00000018,1,32,1623,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1655,1896820853,0x0000c1bd,0,0,0,0,0x00000010,1,0,292585,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1655,1896820853,0x00009a42,0,0,0,0,0x00000018,1,70,292585,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,292655,2116506699,0x0000df2e,0,0,0,0,0x00000018,1,32,1655,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1687,1896820885,0x0000c157,0,0,0,0,0x00000010,1,0,292655,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,770667169,0x00008f17,0,0,0,0,0x00000018,1,45,226,0,0.0,0,0,0,0,0,0,"[1m[33mLayer MQTT
:[0m[1m[32m	Expert Info (Note/Protocol):[0m[1m Unknown version (missing the CONNECT packet?)
[0m[1m	Unknown version (missing the CONNECT packet?)
[0m[1m[32m	Severity level:[0m[1m Note
[0m[1m[32m	Group:[0m[1m Protocol
[0m[1m[32m	Header Flags:[0m[1m 0x30, Message Type: Publish Message, QoS Level: At most once delivery (Fire and Forget)
[0m[1m[32m	0011 .... = Message Type:[0m[1m Publish Message (3)
[0m[1m[32m	.... 0... = DUP Flag:[0m[1m Not set
[0m[1m[32m	.... .00. = QoS Level:[0m[1m At most once delivery (Fire and Forget) (0)
[0m[1m[32m	.... ...0 = Retain:[0m[1m Not set
[0m[1m[32m	Msg Len:[0m[1m 43
[0m[1m[32m	Topic Length:[0m[1m 30
[0m[1m[32m	Topic:[0m[1m esp32/Temperature_and_Humidity
[0m[1m[32m	Message:[0m[1m 33322e36302034362e3030
[0m",0,0x00000030,43,0,3,0,30,0,0,0,0
0,0,0,0,0,0,0,0,271,1857195785,0x0000bf90,0,0,0,0,0x00000010,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,770667169,0x00004f14,0,0,0,0,0x00000018,1,30,271,0,0.0,0,0,0,0,0,0,"[1m[33mLayer MQTT
:[0m[1m[32m	Expert Info (Note/Protocol):[0m[1m Unknown version (missing the CONNECT packet?)
[0m[1m	Unknown version (missing the CONNECT packet?)
[0m[1m[32m	Severity level:[0m[1m Note
[0m[1m[32m	Group:[0m[1m Protocol
[0m[1m[32m	Header Flags:[0m[1m 0x30, Message Type: Publish Message, QoS Level: At most once delivery (Fire and Forget)
[0m[1m[32m	0011 .... = Message Type:[0m[1m Publish Message (3)
[0m[1m[32m	.... 0... = DUP Flag:[0m[1m Not set
[0m[1m[32m	.... .00. = QoS Level:[0m[1m At most once delivery (Fire and Forget) (0)
[0m[1m[32m	.... ...0 = Retain:[0m[1m Not set
[0m[1m[32m	Msg Len:[0m[1m 28
[0m[1m[32m	Topic Length:[0m[1m 10
[0m[1m[32m	Topic:[0m[1m esp32/tank
[0m[1m[32m	Message:[0m[1m 7b22776c223a31322c227473223a307d
[0m",0,0x00000030,28,0,3,0,10,0,0,0,0
0,0,0,0,0,0,0,0,301,1857195815,0x0000bf72,0,0,0,0,0x00000010,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1687,1896820885,0x00005cc8,0,0,0,0,0x00000018,1,1000,292655,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,293655,2116507699,0x0000f06c,0,0,0,0,0x00000018,1,32,1687,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1719,1896820917,0x0000bd4f,0,0,0,0,0x00000010,1,0,293655,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1719,1896820917,0x0000417c,0,0,0,0,0x00000018,1,71,293655,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,293726,2116507770,0x0000e269,0,0,0,0,0x00000018,1,32,1719,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1751,1896820949,0x0000bce8,0,0,0,0,0x00000010,1,0,293726,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1751,1896820949,0x0000b0f0,0,0,0,0,0x00000018,1,730,293726,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,294456,2116508500,0x0000d526,0,0,0,0,0x00000018,1,32,1751,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1783,1896820981,0x0000b9ee,0,0,0,0,0x00000010,1,0,294456,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1783,1896820981,0x00003c0f,0,0,0,0,0x00000018,1,550,294456,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,295006,2116509050,0x00000cc5,0,0,0,0,0x00000018,1,32,1783,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000b7a8,0,0,0,0,0x00000010,1,0,295006,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000e26d,0,0,0,0,0x00000010,1,1460,295006,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00009156,0,0,0,0,0x00000010,1,1460,296466,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000b616,0,0,0,0,0x00000010,1,1460,297926,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00009ca8,0,0,0,0,0x00000010,1,1460,299386,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00003e0a,0,0,0,0,0x00000018,1,1460,300846,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000c043,0,0,0,0,0x00000010,1,1460,302306,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00007db7,0,0,0,0,0x00000010,1,1460,303766,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x000062e5,0,0,0,0,0x00000010,1,1460,305226,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x000066df,0,0,0,0,0x00000010,1,1460,306686,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000fe83,0,0,0,0,0x00000018,1,1460,308146,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,309606,2116523650,0x00007ded,0,0,0,0,0x00000010,1,0,1815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000dd5f,0,0,0,0,0x00000010,1,1460,309606,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000f871,0,0,0,0,0x00000018,1,324,311066,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,311390,2116525434,0x000076f5,0,0,0,0,0x00000010,1,0,1815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000817a,0,0,0,0,0x00000010,1,1460,311390,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00007398,0,0,0,0,0x00000010,1,1460,312850,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000f9f9,0,0,0,0,0x00000010,1,1460,314310,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00001e45,0,0,0,0,0x00000010,1,1460,315770,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000c991,0,0,0,0,0x00000010,1,1460,317230,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000bf6c,0,0,0,0,0x00000010,1,1460,318690,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00005758,0,0,0,0,0x00000010,1,1460,320150,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000f304,0,0,0,0,0x00000010,1,1460,321610,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000e850,0,0,0,0,0x00000010,1,1460,323070,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000e68e,0,0,0,0,0x00000018,1,1460,324530,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00000449,0,0,0,0,0x00000010,1,1460,325990,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000afe8,0,0,0,0,0x00000018,1,324,327450,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,314310,2116528354,0x00006b8d,0,0,0,0,0x00000010,1,0,1815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,317230,2116531274,0x00006025,0,0,0,0,0x00000010,1,0,1815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,320150,2116534194,0x000054bd,0,0,0,0,0x00000010,1,0,1815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,323070,2116537114,0x00004955,0,0,0,0,0x00000010,1,0,1815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,327774,2116541818,0x000036f5,0,0,0,0,0x00000010,1,0,1815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000c458,0,0,0,0,0x00000010,1,1460,327774,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000766d,0,0,0,0,0x00000010,1,1460,329234,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00004689,0,0,0,0,0x00000010,1,1460,330694,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000f918,0,0,0,0,0x00000010,1,1460,332154,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000cfd7,0,0,0,0,0x00000010,1,1460,333614,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000affd,0,0,0,0,0x00000010,1,1460,335074,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000d882,0,0,0,0,0x00000010,1,1460,336534,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00004f00,0,0,0,0,0x00000010,1,1460,337994,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00009839,0,0,0,0,0x00000010,1,1460,339454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x000054ac,0,0,0,0,0x00000018,1,1460,340914,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x000071a4,0,0,0,0,0x00000010,1,1460,342374,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000711f,0,0,0,0,0x00000018,1,324,343834,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,344158,2116558202,0x0000f6f4,0,0,0,0,0x00000010,1,0,1815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000ec0e,0,0,0,0,0x00000010,1,1460,344158,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x000074c6,0,0,0,0,0x00000010,1,1460,345618,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00001a84,0,0,0,0,0x00000010,1,1460,347078,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x000070e8,0,0,0,0,0x00000010,1,1460,348538,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x000012d5,0,0,0,0,0x00000010,1,1460,349998,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00009dc5,0,0,0,0,0x00000010,1,1460,351458,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000a69b,0,0,0,0,0x00000010,1,1460,352918,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000066a,0,0,0,0,0x00000010,1,1460,354378,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000edec,0,0,0,0,0x00000010,1,1460,355838,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000ed6f,0,0,0,0,0x00000018,1,1460,357298,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00003395,0,0,0,0,0x00000010,1,1460,358758,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00007ff3,0,0,0,0,0x00000018,1,324,360218,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,357298,2116571342,0x0000c3a0,0,0,0,0,0x00000010,1,0,1815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,358758,2116572802,0x0000bdec,0,0,0,0,0x00000010,1,0,1815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,360542,2116574586,0x0000b6f4,0,0,0,0,0x00000010,1,0,1815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000b5e2,0,0,0,0,0x00000010,1,1460,360542,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000cf1f,0,0,0,0,0x00000010,1,1460,362002,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x0000fb05,0,0,0,0,0x00000010,1,1460,363462,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1815,1896821013,0x00002cd2,0,0,0,0,0x00000010,1,1460,364922,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
